text,sentiment_label,sentiment_score,suicide_label,suicide_score
I dont want to tell you you're killing me inside because I feel like it would sound pathetic..,0,0.999580442905426,LABEL_1,0.7132278680801392
"Depression is a mental illness that causes you to feel miserable in so many different ways, from being sad and feeling empty, to even just being irritable or tired a lot. Sometimes, they’re not caused by depression and you could just be sad, not getting enough sleep, or you’re in a bad mood, so that’s why you should get tested to see if you have depression or not. Never self diagnose. If you do have depression, you’d most likely need treatment, as in a therapist and/or anti-depressants, or if it’s really bad and you’re thinking of hurting yourself or others, you’d have to get committed into a hospital where they can keep a close eye on you and make sure nothing happens. I hope it gets better for everyone, and if anyone needs someone to talk to and can’t get an actual therapist, there are tons of professionals online who would be more than happy to chat with you, or you could dm me on Instagram @MxlkyWxy.png, or I could give my uncles @, since he wants to be a therapist, is good at talking to people, listening, and cheering others up.",0,0.9955019354820251,LABEL_0,0.9996086955070496
The most depressing thing is not the song is the views it has😔😔😔😭😭😭😭😦,0,0.9991738200187683,LABEL_0,0.999996542930603
When you have the best memeories with a person and then this person get a memori and it makes you cry,0,0.9952083230018616,LABEL_0,0.9999964237213135
"I know that people are sad.. but, I know the feeling and I know what we need..all we need and want.. is just love and affection.. but, do not be sad.. because it will happen at some point, now, we just need to focus at what we have, for example our friends and families.. because.. god will take them back at some point.. and we will feel so guilty and bad because we didn’t stay with them more. But, don’t make this thing let you down and make you even upset, all I wanted to say that love take time, now we just need to live our life’s how much we can, enjoying every little moment! 


I support all of you, no matter if you think that you’re the worst person in the world or something, and, if you say something like “No, you don’t care” or “Just lies..” then, why would I waste my time writing this, huh?",0,0.9671466946601868,LABEL_0,0.9749265313148499
"I know that people are sad.. but, I know the feeling and I know what we need..all we need and want.. is just love and affection.. but, do not be sad.. because it will happen at some point, now, we just need to focus at what we have, for example our friends and families.. because.. god will take them back at some point.. and we will feel so guilty and bad because we didn’t stay with them more. But, don’t make this thing let you down and make you even upset, all I wanted to say that love take time, now we just need to live our life’s how much we can, enjoying every little moment! 


I support all of you, no matter if you think that you’re the worst person in the world or something, and, if you say something like “No, you don’t care” or “Just lies..” then, why would I waste my time writing this, huh?",0,0.9671466946601868,LABEL_0,0.9749265313148499
All I do to suffer is not eat and when I ask to eat my mom sais no I cry myself to don’t get out of my room will mostly try crying less i hate people now I get bullied in bc of my skin colour I would cry in the bath room I would have no friends to cheer me up won’t be aloud on my iPad anymore or tv will think suicide either way im 9 and will suffocate even more when I’m 10 will ask my dad to pick me up all the time but he never answers then my uncle comes and he makes my life hell i would wear hoodies not eat and mostly sleep and never get out my room I would play whit my cat and then sleep,0,0.9975729584693909,LABEL_0,0.9997096657752991
2 of my bbfs are making me commit sucide :C,0,0.9962437152862549,LABEL_0,0.9999970197677612
"I saw so many depressed persons here.. so I thought of an idea: to do a discord server and like..help each other *new friends and things like that.* if anyone would like to join heres the link: https://discord.gg/9h7Qg6     cya y'all, stay safe and take care!",0,0.994931161403656,LABEL_1,0.9860391616821289
boring it hurts how boring this shit life is,0,0.9997877478599548,LABEL_0,0.995890736579895
"i'm tired to pretend everything is alright, tired for always putting a fake smile on, everything is against me. i opened up but nobody gives a f*ck, i want to dissapear for a while and fix myself but i can't cuz then they say i'm selfish even if i gave them more love then they gave it to me. all they tell is lies,
""i love you""
""i will be there for you""
""you can tell me everything""
""i would cry if you die""
you ain't sending me sh*t, i was always the one who starts the convo first, i was there for myself in my darkest time. like do they realize i should be gone 6 months ago if i didn't try to keep my mind positive but i always end up depressed. they saw my scars but never asked what it was, they fake asf but i still care about them even if they don't check up on me.",1,0.9923242330551147,LABEL_1,0.9994462132453918
"D Dead inside.
E Ending your life.
P Pressured
R Running for shelter.
R Running from the demons.
E Ending your life doesn't make the pain go away
S Some of your friends or family members care about you 
S Someone might be looking for you.
E Ending Your life Doesnt make you remove the pain away.
D Deal with depression no matter what.",1,0.5209075212478638,LABEL_1,0.9999940395355225
"“If you have to choose me or her, choose her because if you really loved me.. there wouldn’t be a second choice”...",0,0.8675302267074585,LABEL_0,0.9999957084655762
hey wzzup depressed people lets cry together,0,0.990323543548584,LABEL_0,0.9999966621398926
Anyone else have really bad anxiety but when you get it to hide by acting over happy and then your told your being annoying by your mom and she knows about this anxiety so then next time you get anxiety you don't hide it and let it show and it turns into a full anxiety attack bc you didn't hide it with fake happy to distract yourself so then you feel like a burden and I don't feel like I can go to my mom Wich as me ass a 14 year old should feel like I should be able to go to her for comfort and not feel like I'm bothering her annoying her or just straight up feeling like I'm making her regret having me.....,0,0.9940643906593323,LABEL_0,0.9999973773956299
I'm looking for sad songs because I'm depressed right now,0,0.999471127986908,LABEL_0,0.9999864101409912
Perfect just for me 😞😭,1,0.9998472929000854,LABEL_0,0.9999845027923584
"getting bullied
getting fake friends
getting scolded without reason
broken
people hate u without reason
it hurts right?
well that's my life..that i lived now
i just feel like want to be alone and listen to music in my whole life..without getting hurts.....
i'm just wanna die...but i can't..",1,0.9359355568885803,LABEL_0,0.9895480871200562
Im going to cut lines rn,0,0.9980950951576233,LABEL_0,0.9999951124191284
"Honestly people think of me as a energetic kid but I’m really not I’m just a...








Useless kid that nobody loves and I agree with some of my teachers I’m never gonna accomplish anything my dream is a fantasy but you...






Your an amazing person do not end your life you still have to accomplish your dream that will come true",1,0.9698622226715088,LABEL_0,0.9999949932098389
"People:depressed at:
•Heart broken
•Family problems
•life
•Friends


💜𝔸ℝ𝕄𝕐⁷⟬⟭💜 depressed at:
•Bts will be gone and have there own life... 💔",0,0.9834569096565247,LABEL_1,0.9586815237998962
"2020 isnt my year
1st telling everyone my secret i hid for 4 years
2nd my mom not believing my secret but instead believes my step dad
3rd moving houses to houses
4th my step mom almost abused me 
5th my bf leaving me after 6 months and helping deal with all of this
lastly i cant ever see my brother or go home because of my step dad",0,0.9238488674163818,LABEL_0,0.999996542930603
